package,version,changes,new_tree,error
pyphonetics,0.5.3,"[['Change unidecode version from 1.1.1 to 0.04.6'], ['Migrate unidecode to text-unidecode'], ['Remove unidecode']]","[{'unidecode': '0.04.6'}, {'text-unidecode': '1.3'}, {}]",
pysubtypes,0.3.10,"[['Change fuzzywuzzy version from 0.18.0 to 0.11.1'], ['Remove fuzzywuzzy']]","[{'parsedatetime': '2.6', 'regex': '2020.10.11', 'python-dateutil': '2.8.1', 'prettierfier': '1.0.3', 'simplejson': '3.17.2', 'aenum': '2.2.4', 'clipboard': '0.0.4', 'requests': '2.24.0', 'inflect': '4.1.0', 'colour': '0.1.5', 'bs4': '0.0.1', 'pandas': '1.1.3', 'maybe-else': '0.2.1', 'html-text': '0.5.2', 'tabulate': '0.8.7', 'fuzzywuzzy': '0.11.1', 'six': '1.15.0', 'chardet': '3.0.4', 'idna': '2.10', 'urllib3': '1.25.10', 'certifi': '2020.4.5.2', 'pytz': '2020.1', 'numpy': '1.19.2', 'lxml': '4.5.2'}, {'parsedatetime': '2.6', 'regex': '2020.10.11', 'python-dateutil': '2.8.1', 'prettierfier': '1.0.3', 'simplejson': '3.17.2', 'aenum': '2.2.4', 'clipboard': '0.0.4', 'requests': '2.24.0', 'inflect': '4.1.0', 'colour': '0.1.5', 'bs4': '0.0.1', 'pandas': '1.1.3', 'maybe-else': '0.2.1', 'html-text': '0.5.2', 'tabulate': '0.8.7', 'six': '1.15.0', 'chardet': '3.0.4', 'idna': '2.10', 'urllib3': '1.25.10', 'certifi': '2020.4.5.2', 'pytz': '2020.1', 'numpy': '1.19.2', 'lxml': '4.5.2'}]",
pysubtypes,0.3.18,"[['Change fuzzywuzzy version from 0.18.0 to 0.11.1'], ['Remove fuzzywuzzy']]","[{'simplejson': '3.17.2', 'bs4': '0.0.1', 'maybe-else': '0.2.1', 'fuzzywuzzy': '0.11.1', 'parsedatetime': '2.6', 'python-dateutil': '2.8.1', 'urllib3': '1.26.3', 'xlsxwriter': '1.3.7', 'pandas': '1.2.1', 'html-text': '0.5.2', 'regex': '2020.11.13', 'prettierfier': '1.0.3', 'msoffcrypto-tool': '4.8.0', 'clipboard': '0.0.4', 'requests': '2.25.1', 'inflect': '5.0.2', 'colour': '0.1.5', 'aenum': '3.0.0', 'tabulate': '0.8.7', 'six': '1.15.0', 'pytz': '2021.1', 'numpy': '1.20.0', 'lxml': '4.6.2', 'chardet': '4.0.0', 'idna': '2.10', 'certifi': '2020.12.5'}, {'simplejson': '3.17.2', 'bs4': '0.0.1', 'maybe-else': '0.2.1', 'parsedatetime': '2.6', 'python-dateutil': '2.8.1', 'urllib3': '1.26.3', 'xlsxwriter': '1.3.7', 'pandas': '1.2.1', 'html-text': '0.5.2', 'regex': '2020.11.13', 'prettierfier': '1.0.3', 'msoffcrypto-tool': '4.8.0', 'clipboard': '0.0.4', 'requests': '2.25.1', 'inflect': '5.0.2', 'colour': '0.1.5', 'aenum': '3.0.0', 'tabulate': '0.8.7', 'six': '1.15.0', 'pytz': '2021.1', 'numpy': '1.20.0', 'lxml': '4.6.2', 'chardet': '4.0.0', 'idna': '2.10', 'certifi': '2020.12.5'}]",
pysubtypes,0.3.3,"[['Change fuzzywuzzy version from 0.17.0 to 0.11.1'], ['Remove fuzzywuzzy']]","[{'parsedatetime': '2.5', 'regex': '2019.11.1', 'python-dateutil': '2.8.1', 'aenum': '2.2.3', 'clipboard': '0.0.4', 'requests': '2.22.0', 'inflect': '3.0.2', 'colour': '0.1.5', 'numpy': '1.17.4', 'django': '3.0', 'bs4': '0.0.1', 'pandas': '0.25.3', 'maybe-else': '0.2.1', 'tabulate': '0.8.6', 'fuzzywuzzy': '0.11.1', 'six': '1.12.0', 'chardet': '3.0.4', 'idna': '2.8', 'urllib3': '1.25.7', 'certifi': '2019.11.28', 'importlib-metadata': '1.2.0', 'pytz': '2019.1', 'sqlparse': '0.3.0', 'asgiref': '3.2.3', 'zipp': '0.6.0', 'more-itertools': '8.0.2'}, {'parsedatetime': '2.5', 'regex': '2019.11.1', 'python-dateutil': '2.8.1', 'aenum': '2.2.3', 'clipboard': '0.0.4', 'requests': '2.22.0', 'inflect': '3.0.2', 'colour': '0.1.5', 'numpy': '1.17.4', 'django': '3.0', 'bs4': '0.0.1', 'pandas': '0.25.3', 'maybe-else': '0.2.1', 'tabulate': '0.8.6', 'six': '1.12.0', 'chardet': '3.0.4', 'idna': '2.8', 'urllib3': '1.25.7', 'certifi': '2019.11.28', 'importlib-metadata': '1.2.0', 'pytz': '2019.1', 'sqlparse': '0.3.0', 'asgiref': '3.2.3', 'zipp': '0.6.0', 'more-itertools': '8.0.2'}]",
pytest-pylint,0.13.0,"[['Migrate pylint to flake8'], ['Change pylint version from 2.2.0 to 0.20.0'], ['Remove pylint']]","[{'six': '1.11.0', 'pytest': '4.0.1', 'flake8': '2.2.5', 'py': '1.7.0', 'setuptools': '40.6.2', 'attrs': '18.2.0', 'more-itertools': '4.3.0', 'atomicwrites': '1.2.1', 'pluggy': '0.8.0'}, {'six': '1.11.0', 'pytest': '4.0.1', 'pylint': '0.20.0', 'py': '1.7.0', 'setuptools': '40.6.2', 'attrs': '18.2.0', 'more-itertools': '4.3.0', 'atomicwrites': '1.2.1', 'pluggy': '0.8.0'}, {'six': '1.11.0', 'pytest': '4.0.1', 'py': '1.7.0', 'setuptools': '40.6.2', 'attrs': '18.2.0', 'more-itertools': '4.3.0', 'atomicwrites': '1.2.1', 'pluggy': '0.8.0'}]",
pytest-pylint,0.14.1,"[['Migrate pylint to flake8'], ['Change pylint version from 2.3.0 to 0.20.0'], ['Remove pylint']]","[{'six': '1.12.0', 'pytest': '5.0.1', 'flake8': '2.2.5', 'py': '1.8.0', 'packaging': '19.0', 'attrs': '19.1.0', 'more-itertools': '7.1.0', 'atomicwrites': '1.3.0', 'pluggy': '0.12.0', 'importlib-metadata': '0.18', 'wcwidth': '0.1.7', 'pyparsing': '2.4.0', 'zipp': '0.5.2'}, {'six': '1.12.0', 'pytest': '5.0.1', 'pylint': '0.20.0', 'py': '1.8.0', 'packaging': '19.0', 'attrs': '19.1.0', 'more-itertools': '7.1.0', 'atomicwrites': '1.3.0', 'pluggy': '0.12.0', 'importlib-metadata': '0.18', 'wcwidth': '0.1.7', 'pyparsing': '2.4.0', 'zipp': '0.5.2'}, {'six': '1.12.0', 'pytest': '5.0.1', 'py': '1.8.0', 'packaging': '19.0', 'attrs': '19.1.0', 'more-itertools': '7.1.0', 'atomicwrites': '1.3.0', 'pluggy': '0.12.0', 'importlib-metadata': '0.18', 'wcwidth': '0.1.7', 'pyparsing': '2.4.0', 'zipp': '0.5.2'}]",
pytest-pylint,0.18.0,"[['Migrate pylint to flake8'], ['Change pylint version from 2.6.0 to 0.20.0'], ['Remove pylint']]","[{'pytest': '6.1.2', 'toml': '0.10.2', 'flake8': '5.0.4', 'attrs': '20.3.0', 'iniconfig': '1.1.1', 'packaging': '20.4', 'pluggy': '0.13.1', 'py': '1.9.0', 'pyparsing': '2.4.7', 'six': '1.15.0'}, {'pytest': '6.1.2', 'pylint': '0.20.0', 'toml': '0.10.2', 'attrs': '20.3.0', 'iniconfig': '1.1.1', 'packaging': '20.4', 'pluggy': '0.13.1', 'py': '1.9.0', 'pyparsing': '2.4.7', 'six': '1.15.0'}, {'pytest': '6.1.2', 'toml': '0.10.2', 'attrs': '20.3.0', 'iniconfig': '1.1.1', 'packaging': '20.4', 'pluggy': '0.13.1', 'py': '1.9.0', 'pyparsing': '2.4.7', 'six': '1.15.0'}]",
pytest-pylint,0.19.0,"[['Migrate pylint to flake8'], ['Remove pylint']]","[{'pytest': '7.1.3', 'toml': '0.10.2', 'flake8': '2.2.5', 'attrs': '22.1.0', 'iniconfig': '1.1.1', 'packaging': '21.3', 'pluggy': '1.0.0', 'py': '1.11.0', 'tomli': '2.0.1', 'pyparsing': '3.0.9'}, {'pytest': '7.1.3', 'toml': '0.10.2', 'attrs': '22.1.0', 'iniconfig': '1.1.1', 'packaging': '21.3', 'pluggy': '1.0.0', 'py': '1.11.0', 'tomli': '2.0.1', 'pyparsing': '3.0.9'}]",
pytest-selenium,1.7.0,"[['Change pytest-html version from 1.11.1 to 1.10.1'], ['Remove pytest-html']]","[{'pytest-html': '1.10.1', 'requests': '2.12.1', 'selenium': '3.0.2', 'pytest-base-url': '1.2.0', 'pytest': '3.0.4', 'pytest-variables': '1.4'}, {'requests': '2.12.1', 'selenium': '3.0.2', 'pytest-base-url': '1.2.0', 'pytest': '3.0.4', 'pytest-variables': '1.4'}]",
python-debian,0.1.37,"[['Migrate chardet to cchardet'], ['Remove chardet']]","[{'six': '1.14.0', 'cchardet': '2.1.7'}, {'six': '1.14.0'}]",
python-debian,0.1.42,"[['Migrate chardet to cchardet'], ['Remove chardet']]","[{'cchardet': '2.1.7'}, {}]",
python-debian,0.1.44,"[['Migrate chardet to cchardet'], ['Remove chardet']]","[{'cchardet': '2.1.7'}, {}]",
quantulum3,0.6.4,"[['Change inflect version from 1.0.1 to 0.1'], ['Remove inflect']]","[{'inflect': '0.1', 'num2words': '0.5.6'}, {'num2words': '0.5.6'}]",
ropwr,0.1.0,[['Remove cvxpy']],"[{'scikit-learn': '0.23.2', 'numpy': '1.19.4', 'scipy': '1.5.4', 'joblib': '0.17.0', 'threadpoolctl': '2.1.0'}]",
ropwr,0.2.0,[['Remove cvxpy']],"[{'scikit-learn': '0.24.1', 'numpy': '1.20.2', 'scipy': '1.6.2', 'joblib': '1.0.1', 'threadpoolctl': '2.1.0'}]",
ropwr,0.4.0,[['Remove cvxpy']],"[{'scikit-learn': '1.1.2', 'scipy': '1.9.3', 'numpy': '1.23.3', 'joblib': '1.1.1', 'threadpoolctl': '3.1.0'}]",
rpy2,3.5.4,"[['Change tzlocal version from 4.2 to 3.0b1'], ['Remove tzlocal']]","[{'pytz': '2022.2.1', 'cffi': '1.15.1', 'jinja2': '3.1.2', 'tzlocal': '3.0b1', 'pycparser': '2.20', 'markupsafe': '2.1.1'}, {'pytz': '2022.2.1', 'cffi': '1.15.1', 'jinja2': '3.1.2', 'pycparser': '2.20', 'markupsafe': '2.1.1'}]",
schedula,0.1.16,[['Migrate requests to urllib3']],"[{'regex': '2017.09.23', 'decorator': '4.1.1', 'flask': '0.12.2', 'bs4': '0.0.1', 'lxml': '4.0.0', 'sphinx': '1.6.4', 'dill': '0.2.7.1', 'graphviz': '0.8', 'openpyxl': '2.4.8', 'docopt': '0.6.2', 'pygments': '2.2.0', 'urllib3': '1.22'}]",
schwifty,2020.11.0,[['Remove pycountry']],[{'iso3166': '1.0.1'}],
schwifty,2021.10.2,[['Remove pycountry']],[{'iso3166': '2.0.2'}],
schwifty,2022.7.1,[['Remove pycountry']],[{'iso3166': '2.1.1'}],
scmrepo,0.0.7,[['Migrate pygit2 to gitpython']],"[{'pathspec': '0.9.0', 'pygtrie': '2.4.2', 'dulwich': '0.20.26', 'gitpython': '3.1.24', 'asyncssh': '2.8.0', 'fsspec': '2021.11.1', 'funcy': '1.17', 'urllib3': '1.26.7', 'certifi': '2021.10.8', 'gitdb': '4.0.9', 'typing-extensions': '4.0.1', 'smmap': '5.0.0'}]",
scmrepo,0.1.3,[['Migrate pygit2 to gitpython']],"[{'pathspec': '0.9.0', 'pygtrie': '2.5.0', 'dulwich': '0.20.50', 'gitpython': '3.1.28', 'asyncssh': '2.12.0', 'fsspec': '2022.10.0', 'funcy': '1.17', 'urllib3': '1.26.12', 'gitdb': '4.0.9', 'cryptography': '38.0.3', 'typing-extensions': '4.4.0', 'smmap': '5.0.0', 'cffi': '1.15.1', 'pycparser': '2.20'}]",
scp,0.14.2,"[['Migrate paramiko to fabric3'], ['Migrate paramiko to ssh'], ['Change paramiko version from 2.8.1 to 2.1.6'], ['Remove paramiko']]","[{'fabric3': '1.14.post1'}, {'ssh': '1.8.0'}, {'paramiko': '2.1.6', 'cryptography': '36.0.1', 'pyasn1': '0.4.7', 'cffi': '1.15.0', 'pycparser': '2.20'}, {}]",
scp,0.14.4,"[['Migrate paramiko to fabric3'], ['Migrate paramiko to ssh'], ['Change paramiko version from 2.9.2 to 2.1.6'], ['Remove paramiko']]","[{'fabric3': '1.14.post1'}, {'ssh': '1.8.0'}, {'paramiko': '2.1.6', 'cryptography': '36.0.1', 'pyasn1': '0.4.3', 'cffi': '1.15.0', 'pycparser': '2.20'}, {}]",
seleniumbase,1.1.13,,,'bs4'
semgrep,0.121.2,"[['Change jsonschema version from 4.17.0 to 4.1.2', 'Migrate requests to urllib3'], ['Remove jsonschema', 'Migrate requests to urllib3']]","[{'defusedxml': '0.7.1', 'packaging': '21.3', 'tqdm': '4.64.1', 'glom': '22.1.0', 'urllib3': '1.26.12', 'jsonschema': '4.1.2', 'ruamel.yaml': '0.17.21', 'click': '8.1.3', 'typing-extensions': '4.4.0', 'colorama': '0.4.6', 'attrs': '21.4.0', 'boltons': '21.0.0', 'python-lsp-jsonrpc': '1.0.0', 'peewee': '3.15.3', 'tomli': '2.0.1', 'click-option-group': '0.5.3', 'wcmatch': '8.4', 'pyparsing': '3.0.9', 'face': '22.0.0', 'pyrsistent': '0.19.2', 'ruamel.yaml.clib': '0.2.7', 'ujson': '5.4.0', 'bracex': '2.3.post1'}, {'defusedxml': '0.7.1', 'packaging': '21.3', 'tqdm': '4.64.1', 'glom': '22.1.0', 'urllib3': '1.26.12', 'ruamel.yaml': '0.17.21', 'click': '8.1.3', 'typing-extensions': '4.4.0', 'colorama': '0.4.6', 'attrs': '21.4.0', 'boltons': '21.0.0', 'python-lsp-jsonrpc': '1.0.0', 'peewee': '3.15.3', 'tomli': '2.0.1', 'click-option-group': '0.5.3', 'wcmatch': '8.4', 'pyparsing': '3.0.9', 'face': '22.0.0', 'ruamel.yaml.clib': '0.2.7', 'ujson': '5.4.0', 'bracex': '2.3.post1'}]",
semgrep,0.35.0,[['Migrate requests to urllib3']],"[{'packaging': '20.8', 'tqdm': '4.54.1', 'ruamel.yaml': '0.16.10', 'jsonschema': '3.2.0', 'colorama': '0.4.4', 'attrs': '20.3.0', 'urllib3': '1.26.2', 'pyparsing': '2.4.7', 'pyrsistent': '0.17.3', 'setuptools': '51.0.0', 'six': '1.15.0'}]",
semgrep,0.77.0,[['Migrate requests to urllib3']],"[{'packaging': '21.3', 'tqdm': '4.62.3', 'ruamel.yaml': '0.17.17', 'jsonschema': '3.2.0', 'click': '8.0.3', 'colorama': '0.4.4', 'attrs': '21.2.0', 'setuptools': '59.6.0', 'peewee': '3.14.8', 'click-option-group': '0.5.3', 'wcmatch': '8.3', 'urllib3': '1.26.7', 'pyparsing': '3.0.6', 'ruamel.yaml.clib': '0.2.6', 'pyrsistent': '0.18.0', 'six': '1.16.0', 'bracex': '2.2.1'}]",
sphinx-autoapi,0.3.0,"[['Change unidecode version from 0.04.17 to 0.04.6'], ['Migrate unidecode to text-unidecode'], ['Remove unidecode']]","[{'epyparse': '0.2.5', 'sphinxcontrib-dotnetdomain': '0.3', 'unidecode': '0.04.6', 'epydoc': '3.0.1', 'pyyaml': '3.11', 'sphinx': '1.3.1'}, {'epyparse': '0.2.5', 'sphinxcontrib-dotnetdomain': '0.3', 'epydoc': '3.0.1', 'pyyaml': '3.11', 'sphinx': '1.3.1', 'text-unidecode': '1.3'}, {'epyparse': '0.2.5', 'sphinxcontrib-dotnetdomain': '0.3', 'epydoc': '3.0.1', 'pyyaml': '3.11', 'sphinx': '1.3.1'}]",
sphinx-autoapi,0.5.0,"[['Change unidecode version from 0.04.21 to 0.04.6'], ['Migrate unidecode to text-unidecode'], ['Remove unidecode']]","[{'sphinxcontrib-dotnetdomain': '0.3', 'unidecode': '0.04.6', 'pyyaml': '3.12', 'sphinx': '1.6.5', 'wheel': '0.24.0', 'pydocstyle': '2.1.1'}, {'sphinxcontrib-dotnetdomain': '0.3', 'pyyaml': '3.12', 'sphinx': '1.6.5', 'wheel': '0.24.0', 'pydocstyle': '2.1.1', 'text-unidecode': '1.3'}, {'sphinxcontrib-dotnetdomain': '0.3', 'pyyaml': '3.12', 'sphinx': '1.6.5', 'wheel': '0.24.0', 'pydocstyle': '2.1.1'}]",
sphinx-autoapi,0.6.2,"[['Change unidecode version from 1.0.22 to 0.04.6'], ['Migrate unidecode to text-unidecode'], ['Remove unidecode']]","[{'astroid': '2.0.4', 'sphinxcontrib-dotnetdomain': '0.3', 'unidecode': '0.04.6', 'pyyaml': '3.13', 'sphinx': '1.8.2', 'lazy-object-proxy': '1.3.1', 'six': '1.11.0', 'wrapt': '1.10.9', 'jinja2': '2.10', 'pygments': '2.2.0', 'docutils': '0.14', 'snowballstemmer': '1.2.1', 'babel': '2.6.0', 'alabaster': '0.7.12', 'imagesize': '1.1.0', 'requests': '2.20.1', 'setuptools': '40.6.2', 'packaging': '18.0', 'sphinxcontrib-websupport': '1.1.0', 'markupsafe': '1.1.0', 'pytz': '2018.7', 'chardet': '3.0.4', 'idna': '2.7', 'urllib3': '1.24.1', 'certifi': '2018.10.15', 'pyparsing': '2.3.0'}, {'astroid': '2.0.4', 'sphinxcontrib-dotnetdomain': '0.3', 'pyyaml': '3.13', 'sphinx': '1.8.2', 'text-unidecode': '1.3', 'lazy-object-proxy': '1.3.1', 'six': '1.11.0', 'wrapt': '1.10.9', 'jinja2': '2.10', 'pygments': '2.2.0', 'docutils': '0.14', 'snowballstemmer': '1.2.1', 'babel': '2.6.0', 'alabaster': '0.7.12', 'imagesize': '1.1.0', 'requests': '2.20.1', 'setuptools': '40.6.2', 'packaging': '18.0', 'sphinxcontrib-websupport': '1.1.0', 'markupsafe': '1.1.0', 'pytz': '2018.7', 'chardet': '3.0.4', 'idna': '2.7', 'urllib3': '1.24.1', 'certifi': '2018.10.15', 'pyparsing': '2.3.0'}, {'astroid': '2.0.4', 'sphinxcontrib-dotnetdomain': '0.3', 'pyyaml': '3.13', 'sphinx': '1.8.2', 'lazy-object-proxy': '1.3.1', 'six': '1.11.0', 'wrapt': '1.10.9', 'jinja2': '2.10', 'pygments': '2.2.0', 'docutils': '0.14', 'snowballstemmer': '1.2.1', 'babel': '2.6.0', 'alabaster': '0.7.12', 'imagesize': '1.1.0', 'requests': '2.20.1', 'setuptools': '40.6.2', 'packaging': '18.0', 'sphinxcontrib-websupport': '1.1.0', 'markupsafe': '1.1.0', 'pytz': '2018.7', 'chardet': '3.0.4', 'idna': '2.7', 'urllib3': '1.24.1', 'certifi': '2018.10.15', 'pyparsing': '2.3.0'}]",
sphinx-autoapi,1.2.1,"[['Change unidecode version from 1.1.1 to 0.04.6'], ['Migrate unidecode to text-unidecode'], ['Remove unidecode']]","[{'jinja2': '2.10.3', 'astroid': '2.3.1', 'unidecode': '0.04.6', 'pyyaml': '5.1.2', 'sphinx': '2.2.0', 'markupsafe': '1.1.1', 'lazy-object-proxy': '1.4.2', 'six': '1.12.0', 'wrapt': '1.11.0', 'sphinxcontrib-applehelp': '1.0.1', 'sphinxcontrib-devhelp': '1.0.1', 'sphinxcontrib-jsmath': '1.0.1', 'sphinxcontrib-htmlhelp': '1.0.2', 'sphinxcontrib-serializinghtml': '1.1.3', 'sphinxcontrib-qthelp': '1.0.2', 'pygments': '2.4.1', 'docutils': '0.15.2', 'snowballstemmer': '2.0.0', 'babel': '2.6.0', 'alabaster': '0.7.12', 'imagesize': '1.1.0', 'requests': '2.22.0', 'setuptools': '41.4.0', 'packaging': '19.2', 'pytz': '2019.1', 'chardet': '3.0.4', 'idna': '2.8', 'urllib3': '1.25.6', 'certifi': '2019.9.11', 'pyparsing': '2.4.2'}, {'jinja2': '2.10.3', 'astroid': '2.3.1', 'pyyaml': '5.1.2', 'sphinx': '2.2.0', 'text-unidecode': '1.3', 'markupsafe': '1.1.1', 'lazy-object-proxy': '1.4.2', 'six': '1.12.0', 'wrapt': '1.11.0', 'sphinxcontrib-applehelp': '1.0.1', 'sphinxcontrib-devhelp': '1.0.1', 'sphinxcontrib-jsmath': '1.0.1', 'sphinxcontrib-htmlhelp': '1.0.2', 'sphinxcontrib-serializinghtml': '1.1.3', 'sphinxcontrib-qthelp': '1.0.2', 'pygments': '2.4.1', 'docutils': '0.15.2', 'snowballstemmer': '2.0.0', 'babel': '2.6.0', 'alabaster': '0.7.12', 'imagesize': '1.1.0', 'requests': '2.22.0', 'setuptools': '41.4.0', 'packaging': '19.2', 'pytz': '2019.1', 'chardet': '3.0.4', 'idna': '2.8', 'urllib3': '1.25.6', 'certifi': '2019.9.11', 'pyparsing': '2.4.2'}, {'jinja2': '2.10.3', 'astroid': '2.3.1', 'pyyaml': '5.1.2', 'sphinx': '2.2.0', 'markupsafe': '1.1.1', 'lazy-object-proxy': '1.4.2', 'six': '1.12.0', 'wrapt': '1.11.0', 'sphinxcontrib-applehelp': '1.0.1', 'sphinxcontrib-devhelp': '1.0.1', 'sphinxcontrib-jsmath': '1.0.1', 'sphinxcontrib-htmlhelp': '1.0.2', 'sphinxcontrib-serializinghtml': '1.1.3', 'sphinxcontrib-qthelp': '1.0.2', 'pygments': '2.4.1', 'docutils': '0.15.2', 'snowballstemmer': '2.0.0', 'babel': '2.6.0', 'alabaster': '0.7.12', 'imagesize': '1.1.0', 'requests': '2.22.0', 'setuptools': '41.4.0', 'packaging': '19.2', 'pytz': '2019.1', 'chardet': '3.0.4', 'idna': '2.8', 'urllib3': '1.25.6', 'certifi': '2019.9.11', 'pyparsing': '2.4.2'}]",
sphinx-autoapi,1.5.1,"[['Change unidecode version from 1.1.1 to 0.04.6'], ['Migrate unidecode to text-unidecode'], ['Remove unidecode']]","[{'jinja2': '2.11.2', 'astroid': '2.4.2', 'unidecode': '0.04.6', 'pyyaml': '5.3.1', 'sphinx': '3.2.1', 'markupsafe': '1.1.1', 'lazy-object-proxy': '1.4.3', 'six': '1.15.0', 'wrapt': '1.12.1', 'sphinxcontrib-applehelp': '1.0.2', 'sphinxcontrib-devhelp': '1.0.2', 'sphinxcontrib-jsmath': '1.0.1', 'sphinxcontrib-htmlhelp': '1.0.3', 'sphinxcontrib-serializinghtml': '1.1.4', 'sphinxcontrib-qthelp': '1.0.2', 'pygments': '2.7.1', 'docutils': '0.16', 'snowballstemmer': '2.0.0', 'babel': '2.8.0', 'alabaster': '0.7.12', 'imagesize': '1.2.0', 'requests': '2.24.0', 'setuptools': '50.3.0', 'packaging': '20.4', 'pytz': '2020.1', 'chardet': '3.0.4', 'idna': '2.10', 'urllib3': '1.25.10', 'certifi': '2020.4.5.2', 'pyparsing': '2.4.7'}, {'jinja2': '2.11.2', 'astroid': '2.4.2', 'pyyaml': '5.3.1', 'sphinx': '3.2.1', 'text-unidecode': '1.3', 'markupsafe': '1.1.1', 'lazy-object-proxy': '1.4.3', 'six': '1.15.0', 'wrapt': '1.12.1', 'sphinxcontrib-applehelp': '1.0.2', 'sphinxcontrib-devhelp': '1.0.2', 'sphinxcontrib-jsmath': '1.0.1', 'sphinxcontrib-htmlhelp': '1.0.3', 'sphinxcontrib-serializinghtml': '1.1.4', 'sphinxcontrib-qthelp': '1.0.2', 'pygments': '2.7.1', 'docutils': '0.16', 'snowballstemmer': '2.0.0', 'babel': '2.8.0', 'alabaster': '0.7.12', 'imagesize': '1.2.0', 'requests': '2.24.0', 'setuptools': '50.3.0', 'packaging': '20.4', 'pytz': '2020.1', 'chardet': '3.0.4', 'idna': '2.10', 'urllib3': '1.25.10', 'certifi': '2020.4.5.2', 'pyparsing': '2.4.7'}, {'jinja2': '2.11.2', 'astroid': '2.4.2', 'pyyaml': '5.3.1', 'sphinx': '3.2.1', 'markupsafe': '1.1.1', 'lazy-object-proxy': '1.4.3', 'six': '1.15.0', 'wrapt': '1.12.1', 'sphinxcontrib-applehelp': '1.0.2', 'sphinxcontrib-devhelp': '1.0.2', 'sphinxcontrib-jsmath': '1.0.1', 'sphinxcontrib-htmlhelp': '1.0.3', 'sphinxcontrib-serializinghtml': '1.1.4', 'sphinxcontrib-qthelp': '1.0.2', 'pygments': '2.7.1', 'docutils': '0.16', 'snowballstemmer': '2.0.0', 'babel': '2.8.0', 'alabaster': '0.7.12', 'imagesize': '1.2.0', 'requests': '2.24.0', 'setuptools': '50.3.0', 'packaging': '20.4', 'pytz': '2020.1', 'chardet': '3.0.4', 'idna': '2.10', 'urllib3': '1.25.10', 'certifi': '2020.4.5.2', 'pyparsing': '2.4.7'}]",
sphinx-autoapi,1.8.4,"[['Change unidecode version from 1.2.0 to 0.04.6'], ['Migrate unidecode to text-unidecode'], ['Remove unidecode']]","[{'jinja2': '3.0.1', 'astroid': '2.7.1', 'unidecode': '0.04.6', 'pyyaml': '5.4.1', 'sphinx': '4.1.2', 'markupsafe': '2.0.1', 'lazy-object-proxy': '1.6.0', 'wrapt': '1.12.1', 'setuptools': '57.4.0', 'sphinxcontrib-applehelp': '1.0.2', 'sphinxcontrib-devhelp': '1.0.2', 'sphinxcontrib-jsmath': '1.0.1', 'sphinxcontrib-htmlhelp': '2.0.0', 'sphinxcontrib-serializinghtml': '1.1.5', 'sphinxcontrib-qthelp': '1.0.2', 'pygments': '2.10.0', 'docutils': '0.17.1', 'snowballstemmer': '2.1.0', 'babel': '2.9.1', 'alabaster': '0.7.12', 'imagesize': '1.2.0', 'requests': '2.26.0', 'packaging': '21.0', 'pytz': '2021.1', 'urllib3': '1.26.6', 'certifi': '2021.5.30', 'charset-normalizer': '2.0.4', 'idna': '3.2', 'pyparsing': '2.4.7'}, {'jinja2': '3.0.1', 'astroid': '2.7.1', 'pyyaml': '5.4.1', 'sphinx': '4.1.2', 'text-unidecode': '1.3', 'markupsafe': '2.0.1', 'lazy-object-proxy': '1.6.0', 'wrapt': '1.12.1', 'setuptools': '57.4.0', 'sphinxcontrib-applehelp': '1.0.2', 'sphinxcontrib-devhelp': '1.0.2', 'sphinxcontrib-jsmath': '1.0.1', 'sphinxcontrib-htmlhelp': '2.0.0', 'sphinxcontrib-serializinghtml': '1.1.5', 'sphinxcontrib-qthelp': '1.0.2', 'pygments': '2.10.0', 'docutils': '0.17.1', 'snowballstemmer': '2.1.0', 'babel': '2.9.1', 'alabaster': '0.7.12', 'imagesize': '1.2.0', 'requests': '2.26.0', 'packaging': '21.0', 'pytz': '2021.1', 'urllib3': '1.26.6', 'certifi': '2021.5.30', 'charset-normalizer': '2.0.4', 'idna': '3.2', 'pyparsing': '2.4.7'}, {'jinja2': '3.0.1', 'astroid': '2.7.1', 'pyyaml': '5.4.1', 'sphinx': '4.1.2', 'markupsafe': '2.0.1', 'lazy-object-proxy': '1.6.0', 'wrapt': '1.12.1', 'setuptools': '57.4.0', 'sphinxcontrib-applehelp': '1.0.2', 'sphinxcontrib-devhelp': '1.0.2', 'sphinxcontrib-jsmath': '1.0.1', 'sphinxcontrib-htmlhelp': '2.0.0', 'sphinxcontrib-serializinghtml': '1.1.5', 'sphinxcontrib-qthelp': '1.0.2', 'pygments': '2.10.0', 'docutils': '0.17.1', 'snowballstemmer': '2.1.0', 'babel': '2.9.1', 'alabaster': '0.7.12', 'imagesize': '1.2.0', 'requests': '2.26.0', 'packaging': '21.0', 'pytz': '2021.1', 'urllib3': '1.26.6', 'certifi': '2021.5.30', 'charset-normalizer': '2.0.4', 'idna': '3.2', 'pyparsing': '2.4.7'}]",
